NUTS0_code,process,month,daytype,hour,load
AT,non_metalic_minerals,1,0,1,114.80666148799999
AT,non_metalic_minerals,1,0,2,114.80666148799999
AT,non_metalic_minerals,1,0,3,114.80666148799999
AT,non_metalic_minerals,1,0,4,114.80666148799999
AT,non_metalic_minerals,1,0,5,114.80666148799999
AT,non_metalic_minerals,1,0,6,114.80666148799999
AT,non_metalic_minerals,1,0,7,116.791151274
AT,non_metalic_minerals,1,0,8,118.038379112
AT,non_metalic_minerals,1,0,9,119.701349562
AT,non_metalic_minerals,1,0,10,119.701349562
AT,non_metalic_minerals,1,0,11,119.701349562
AT,non_metalic_minerals,1,0,12,119.701349562
AT,non_metalic_minerals,1,0,13,119.701349562
AT,non_metalic_minerals,1,0,14,119.701349562
AT,non_metalic_minerals,1,0,15,118.038379112
AT,non_metalic_minerals,1,0,16,116.791151274
AT,non_metalic_minerals,1,0,17,115.543923437
AT,non_metalic_minerals,1,0,18,115.543923437
AT,non_metalic_minerals,1,0,19,115.543923437
AT,non_metalic_minerals,1,0,20,115.543923437
AT,non_metalic_minerals,1,0,21,115.543923437
AT,non_metalic_minerals,1,0,22,115.543923437
AT,non_metalic_minerals,1,0,23,114.80666148799999
AT,non_metalic_minerals,1,0,24,114.80666148799999
AT,non_metalic_minerals,1,1,1,110.95243995599999
AT,non_metalic_minerals,1,1,2,110.95243995599999
AT,non_metalic_minerals,1,1,3,110.95243995599999
AT,non_metalic_minerals,1,1,4,110.95243995599999
AT,non_metalic_minerals,1,1,5,110.95243995599999
AT,non_metalic_minerals,1,1,6,110.95243995599999
AT,non_metalic_minerals,1,1,7,112.870307621
AT,non_metalic_minerals,1,1,8,114.075664262
AT,non_metalic_minerals,1,1,9,115.682806449
AT,non_metalic_minerals,1,1,10,115.682806449
AT,non_metalic_minerals,1,1,11,115.682806449
AT,non_metalic_minerals,1,1,12,115.682806449
AT,non_metalic_minerals,1,1,13,115.682806449
AT,non_metalic_minerals,1,1,14,115.682806449
AT,non_metalic_minerals,1,1,15,114.075664262
AT,non_metalic_minerals,1,1,16,112.870307621
AT,non_metalic_minerals,1,1,17,111.66495098099999
AT,non_metalic_minerals,1,1,18,111.66495098099999
AT,non_metalic_minerals,1,1,19,111.66495098099999
AT,non_metalic_minerals,1,1,20,111.66495098099999
AT,non_metalic_minerals,1,1,21,111.66495098099999
AT,non_metalic_minerals,1,1,22,111.66495098099999
AT,non_metalic_minerals,1,1,23,110.95243995599999
AT,non_metalic_minerals,1,1,24,110.95243995599999
AT,non_metalic_minerals,1,2,1,110.66052487500001
AT,non_metalic_minerals,1,2,2,110.66052487500001
AT,non_metalic_minerals,1,2,3,110.66052487500001
AT,non_metalic_minerals,1,2,4,110.66052487500001
AT,non_metalic_minerals,1,2,5,110.66052487500001
AT,non_metalic_minerals,1,2,6,110.66052487500001
AT,non_metalic_minerals,1,2,7,112.573346644
AT,non_metalic_minerals,1,2,8,113.775532
AT,non_metalic_minerals,1,2,9,115.378445807
AT,non_metalic_minerals,1,2,10,115.378445807
AT,non_metalic_minerals,1,2,11,115.378445807
AT,non_metalic_minerals,1,2,12,115.378445807
AT,non_metalic_minerals,1,2,13,115.378445807
AT,non_metalic_minerals,1,2,14,115.378445807
AT,non_metalic_minerals,1,2,15,113.775532
AT,non_metalic_minerals,1,2,16,112.573346644
AT,non_metalic_minerals,1,2,17,111.371161289
AT,non_metalic_minerals,1,2,18,111.371161289
AT,non_metalic_minerals,1,2,19,111.371161289
AT,non_metalic_minerals,1,2,20,111.371161289
AT,non_metalic_minerals,1,2,21,111.371161289
AT,non_metalic_minerals,1,2,22,111.371161289
AT,non_metalic_minerals,1,2,23,110.66052487500001
AT,non_metalic_minerals,1,2,24,110.66052487500001
AT,non_metalic_minerals,2,0,1,113.917249567
AT,non_metalic_minerals,2,0,2,113.917249567
AT,non_metalic_minerals,2,0,3,113.917249567
AT,non_metalic_minerals,2,0,4,113.917249567
AT,non_metalic_minerals,2,0,5,113.917249567
AT,non_metalic_minerals,2,0,6,113.917249567
AT,non_metalic_minerals,2,0,7,115.88636542900001
AT,non_metalic_minerals,2,0,8,117.123930942
AT,non_metalic_minerals,2,0,9,118.77401829200001
AT,non_metalic_minerals,2,0,10,118.77401829200001
AT,non_metalic_minerals,2,0,11,118.77401829200001
AT,non_metalic_minerals,2,0,12,118.77401829200001
AT,non_metalic_minerals,2,0,13,118.77401829200001
AT,non_metalic_minerals,2,0,14,118.77401829200001
AT,non_metalic_minerals,2,0,15,117.123930942
AT,non_metalic_minerals,2,0,16,115.88636542900001
AT,non_metalic_minerals,2,0,17,114.648799917
AT,non_metalic_minerals,2,0,18,114.648799917
AT,non_metalic_minerals,2,0,19,114.648799917
AT,non_metalic_minerals,2,0,20,114.648799917
AT,non_metalic_minerals,2,0,21,114.648799917
AT,non_metalic_minerals,2,0,22,114.648799917
AT,non_metalic_minerals,2,0,23,113.917249567
AT,non_metalic_minerals,2,0,24,113.917249567
AT,non_metalic_minerals,2,1,1,110.092886847
AT,non_metalic_minerals,2,1,2,110.092886847
AT,non_metalic_minerals,2,1,3,110.092886847
AT,non_metalic_minerals,2,1,4,110.092886847
AT,non_metalic_minerals,2,1,5,110.092886847
AT,non_metalic_minerals,2,1,6,110.092886847
AT,non_metalic_minerals,2,1,7,111.995896713
AT,non_metalic_minerals,2,1,8,113.191915406
AT,non_metalic_minerals,2,1,9,114.78660699699999
AT,non_metalic_minerals,2,1,10,114.78660699699999
AT,non_metalic_minerals,2,1,11,114.78660699699999
AT,non_metalic_minerals,2,1,12,114.78660699699999
AT,non_metalic_minerals,2,1,13,114.78660699699999
AT,non_metalic_minerals,2,1,14,114.78660699699999
AT,non_metalic_minerals,2,1,15,113.191915406
AT,non_metalic_minerals,2,1,16,111.995896713
AT,non_metalic_minerals,2,1,17,110.79987802000001
AT,non_metalic_minerals,2,1,18,110.79987802000001
AT,non_metalic_minerals,2,1,19,110.79987802000001
AT,non_metalic_minerals,2,1,20,110.79987802000001
AT,non_metalic_minerals,2,1,21,110.79987802000001
AT,non_metalic_minerals,2,1,22,110.79987802000001
AT,non_metalic_minerals,2,1,23,110.092886847
AT,non_metalic_minerals,2,1,24,110.092886847
AT,non_metalic_minerals,2,2,1,109.803233244
AT,non_metalic_minerals,2,2,2,109.803233244
AT,non_metalic_minerals,2,2,3,109.803233244
AT,non_metalic_minerals,2,2,4,109.803233244
AT,non_metalic_minerals,2,2,5,109.803233244
AT,non_metalic_minerals,2,2,6,109.803233244
AT,non_metalic_minerals,2,2,7,111.70123630500001
AT,non_metalic_minerals,2,2,8,112.894108281
AT,non_metalic_minerals,2,2,9,114.484604249
AT,non_metalic_minerals,2,2,10,114.484604249
AT,non_metalic_minerals,2,2,11,114.484604249
AT,non_metalic_minerals,2,2,12,114.484604249
AT,non_metalic_minerals,2,2,13,114.484604249
AT,non_metalic_minerals,2,2,14,114.484604249
AT,non_metalic_minerals,2,2,15,112.894108281
AT,non_metalic_minerals,2,2,16,111.70123630500001
AT,non_metalic_minerals,2,2,17,110.508364329
AT,non_metalic_minerals,2,2,18,110.508364329
AT,non_metalic_minerals,2,2,19,110.508364329
AT,non_metalic_minerals,2,2,20,110.508364329
AT,non_metalic_minerals,2,2,21,110.508364329
AT,non_metalic_minerals,2,2,22,110.508364329
AT,non_metalic_minerals,2,2,23,109.803233244
AT,non_metalic_minerals,2,2,24,109.803233244
AT,non_metalic_minerals,3,0,1,110.51751974599999
AT,non_metalic_minerals,3,0,2,110.51751974599999
AT,non_metalic_minerals,3,0,3,110.51751974599999
AT,non_metalic_minerals,3,0,4,110.51751974599999
AT,non_metalic_minerals,3,0,5,110.51751974599999
AT,non_metalic_minerals,3,0,6,110.51751974599999
AT,non_metalic_minerals,3,0,7,112.427869601
AT,non_metalic_minerals,3,0,8,113.628501388
AT,non_metalic_minerals,3,0,9,115.229343771
AT,non_metalic_minerals,3,0,10,115.229343771
AT,non_metalic_minerals,3,0,11,115.229343771
AT,non_metalic_minerals,3,0,12,115.229343771
AT,non_metalic_minerals,3,0,13,115.229343771
AT,non_metalic_minerals,3,0,14,115.229343771
AT,non_metalic_minerals,3,0,15,113.628501388
AT,non_metalic_minerals,3,0,16,112.427869601
AT,non_metalic_minerals,3,0,17,111.227237814
AT,non_metalic_minerals,3,0,18,111.227237814
AT,non_metalic_minerals,3,0,19,111.227237814
AT,non_metalic_minerals,3,0,20,111.227237814
AT,non_metalic_minerals,3,0,21,111.227237814
AT,non_metalic_minerals,3,0,22,111.227237814
AT,non_metalic_minerals,3,0,23,110.51751974599999
AT,non_metalic_minerals,3,0,24,110.51751974599999
AT,non_metalic_minerals,3,1,1,106.807290751
AT,non_metalic_minerals,3,1,2,106.807290751
AT,non_metalic_minerals,3,1,3,106.807290751
AT,non_metalic_minerals,3,1,4,106.807290751
AT,non_metalic_minerals,3,1,5,106.807290751
AT,non_metalic_minerals,3,1,6,106.807290751
AT,non_metalic_minerals,3,1,7,108.653507467
AT,non_metalic_minerals,3,1,8,109.813832352
AT,non_metalic_minerals,3,1,9,111.360932199
AT,non_metalic_minerals,3,1,10,111.360932199
AT,non_metalic_minerals,3,1,11,111.360932199
AT,non_metalic_minerals,3,1,12,111.360932199
AT,non_metalic_minerals,3,1,13,111.360932199
AT,non_metalic_minerals,3,1,14,111.360932199
AT,non_metalic_minerals,3,1,15,109.813832352
AT,non_metalic_minerals,3,1,16,108.653507467
AT,non_metalic_minerals,3,1,17,107.493182582
AT,non_metalic_minerals,3,1,18,107.493182582
AT,non_metalic_minerals,3,1,19,107.493182582
AT,non_metalic_minerals,3,1,20,107.493182582
AT,non_metalic_minerals,3,1,21,107.493182582
AT,non_metalic_minerals,3,1,22,107.493182582
AT,non_metalic_minerals,3,1,23,106.807290751
AT,non_metalic_minerals,3,1,24,106.807290751
AT,non_metalic_minerals,3,2,1,106.526281528
AT,non_metalic_minerals,3,2,2,106.526281528
AT,non_metalic_minerals,3,2,3,106.526281528
AT,non_metalic_minerals,3,2,4,106.526281528
AT,non_metalic_minerals,3,2,5,106.526281528
AT,non_metalic_minerals,3,2,6,106.526281528
AT,non_metalic_minerals,3,2,7,108.367640861
AT,non_metalic_minerals,3,2,8,109.52491294
AT,non_metalic_minerals,3,2,9,111.067942378
AT,non_metalic_minerals,3,2,10,111.067942378
AT,non_metalic_minerals,3,2,11,111.067942378
AT,non_metalic_minerals,3,2,12,111.067942378
AT,non_metalic_minerals,3,2,13,111.067942378
AT,non_metalic_minerals,3,2,14,111.067942378
AT,non_metalic_minerals,3,2,15,109.52491294
AT,non_metalic_minerals,3,2,16,108.367640861
AT,non_metalic_minerals,3,2,17,107.21036878299999
AT,non_metalic_minerals,3,2,18,107.21036878299999
AT,non_metalic_minerals,3,2,19,107.21036878299999
AT,non_metalic_minerals,3,2,20,107.21036878299999
AT,non_metalic_minerals,3,2,21,107.21036878299999
AT,non_metalic_minerals,3,2,22,107.21036878299999
AT,non_metalic_minerals,3,2,23,106.526281528
AT,non_metalic_minerals,3,2,24,106.526281528
AT,non_metalic_minerals,4,0,1,112.56781598399999
AT,non_metalic_minerals,4,0,2,112.56781598399999
AT,non_metalic_minerals,4,0,3,112.56781598399999
AT,non_metalic_minerals,4,0,4,112.56781598399999
AT,non_metalic_minerals,4,0,5,112.56781598399999
AT,non_metalic_minerals,4,0,6,112.56781598399999
AT,non_metalic_minerals,4,0,7,114.513606222
AT,non_metalic_minerals,4,0,8,115.736511861
AT,non_metalic_minerals,4,0,9,117.36705271299999
AT,non_metalic_minerals,4,0,10,117.36705271299999
AT,non_metalic_minerals,4,0,11,117.36705271299999
AT,non_metalic_minerals,4,0,12,117.36705271299999
AT,non_metalic_minerals,4,0,13,117.36705271299999
AT,non_metalic_minerals,4,0,14,117.36705271299999
AT,non_metalic_minerals,4,0,15,115.736511861
AT,non_metalic_minerals,4,0,16,114.513606222
AT,non_metalic_minerals,4,0,17,113.290700583
AT,non_metalic_minerals,4,0,18,113.290700583
AT,non_metalic_minerals,4,0,19,113.290700583
AT,non_metalic_minerals,4,0,20,113.290700583
AT,non_metalic_minerals,4,0,21,113.290700583
AT,non_metalic_minerals,4,0,22,113.290700583
AT,non_metalic_minerals,4,0,23,112.56781598399999
AT,non_metalic_minerals,4,0,24,112.56781598399999
AT,non_metalic_minerals,4,1,1,108.788755653
AT,non_metalic_minerals,4,1,2,108.788755653
AT,non_metalic_minerals,4,1,3,108.788755653
AT,non_metalic_minerals,4,1,4,108.788755653
AT,non_metalic_minerals,4,1,5,108.788755653
AT,non_metalic_minerals,4,1,6,108.788755653
AT,non_metalic_minerals,4,1,7,110.669222968
AT,non_metalic_minerals,4,1,8,111.85107393999999
AT,non_metalic_minerals,4,1,9,113.426875236
AT,non_metalic_minerals,4,1,10,113.426875236
AT,non_metalic_minerals,4,1,11,113.426875236
AT,non_metalic_minerals,4,1,12,113.426875236
AT,non_metalic_minerals,4,1,13,113.426875236
AT,non_metalic_minerals,4,1,14,113.426875236
AT,non_metalic_minerals,4,1,15,111.85107393999999
AT,non_metalic_minerals,4,1,16,110.669222968
AT,non_metalic_minerals,4,1,17,109.487371996
AT,non_metalic_minerals,4,1,18,109.487371996
AT,non_metalic_minerals,4,1,19,109.487371996
AT,non_metalic_minerals,4,1,20,109.487371996
AT,non_metalic_minerals,4,1,21,109.487371996
AT,non_metalic_minerals,4,1,22,109.487371996
AT,non_metalic_minerals,4,1,23,108.788755653
AT,non_metalic_minerals,4,1,24,108.788755653
AT,non_metalic_minerals,4,2,1,108.50253321
AT,non_metalic_minerals,4,2,2,108.50253321
AT,non_metalic_minerals,4,2,3,108.50253321
AT,non_metalic_minerals,4,2,4,108.50253321
AT,non_metalic_minerals,4,2,5,108.50253321
AT,non_metalic_minerals,4,2,6,108.50253321
AT,non_metalic_minerals,4,2,7,110.378053029
AT,non_metalic_minerals,4,2,8,111.55679456
AT,non_metalic_minerals,4,2,9,113.128449934
AT,non_metalic_minerals,4,2,10,113.128449934
AT,non_metalic_minerals,4,2,11,113.128449934
AT,non_metalic_minerals,4,2,12,113.128449934
AT,non_metalic_minerals,4,2,13,113.128449934
AT,non_metalic_minerals,4,2,14,113.128449934
AT,non_metalic_minerals,4,2,15,111.55679456
AT,non_metalic_minerals,4,2,16,110.378053029
AT,non_metalic_minerals,4,2,17,109.199311499
AT,non_metalic_minerals,4,2,18,109.199311499
AT,non_metalic_minerals,4,2,19,109.199311499
AT,non_metalic_minerals,4,2,20,109.199311499
AT,non_metalic_minerals,4,2,21,109.199311499
AT,non_metalic_minerals,4,2,22,109.199311499
AT,non_metalic_minerals,4,2,23,108.50253321
AT,non_metalic_minerals,4,2,24,108.50253321
AT,non_metalic_minerals,5,0,1,111.32710793000001
AT,non_metalic_minerals,5,0,2,111.32710793000001
AT,non_metalic_minerals,5,0,3,111.32710793000001
AT,non_metalic_minerals,5,0,4,111.32710793000001
AT,non_metalic_minerals,5,0,5,111.32710793000001
AT,non_metalic_minerals,5,0,6,111.32710793000001
AT,non_metalic_minerals,5,0,7,113.251451917
AT,non_metalic_minerals,5,0,8,114.460878846
AT,non_metalic_minerals,5,0,9,116.073448086
AT,non_metalic_minerals,5,0,10,116.073448086
AT,non_metalic_minerals,5,0,11,116.073448086
AT,non_metalic_minerals,5,0,12,116.073448086
AT,non_metalic_minerals,5,0,13,116.073448086
AT,non_metalic_minerals,5,0,14,116.073448086
AT,non_metalic_minerals,5,0,15,114.460878846
AT,non_metalic_minerals,5,0,16,113.251451917
AT,non_metalic_minerals,5,0,17,112.042024987
AT,non_metalic_minerals,5,0,18,112.042024987
AT,non_metalic_minerals,5,0,19,112.042024987
AT,non_metalic_minerals,5,0,20,112.042024987
AT,non_metalic_minerals,5,0,21,112.042024987
AT,non_metalic_minerals,5,0,22,112.042024987
AT,non_metalic_minerals,5,0,23,111.32710793000001
AT,non_metalic_minerals,5,0,24,111.32710793000001
AT,non_metalic_minerals,5,1,1,107.589699918
AT,non_metalic_minerals,5,1,2,107.589699918
AT,non_metalic_minerals,5,1,3,107.589699918
AT,non_metalic_minerals,5,1,4,107.589699918
AT,non_metalic_minerals,5,1,5,107.589699918
AT,non_metalic_minerals,5,1,6,107.589699918
AT,non_metalic_minerals,5,1,7,109.449440963
AT,non_metalic_minerals,5,1,8,110.618265725
AT,non_metalic_minerals,5,1,9,112.176698741
AT,non_metalic_minerals,5,1,10,112.176698741
AT,non_metalic_minerals,5,1,11,112.176698741
AT,non_metalic_minerals,5,1,12,112.176698741
AT,non_metalic_minerals,5,1,13,112.176698741
AT,non_metalic_minerals,5,1,14,112.176698741
AT,non_metalic_minerals,5,1,15,110.618265725
AT,non_metalic_minerals,5,1,16,109.449440963
AT,non_metalic_minerals,5,1,17,108.280616201
AT,non_metalic_minerals,5,1,18,108.280616201
AT,non_metalic_minerals,5,1,19,108.280616201
AT,non_metalic_minerals,5,1,20,108.280616201
AT,non_metalic_minerals,5,1,21,108.280616201
AT,non_metalic_minerals,5,1,22,108.280616201
AT,non_metalic_minerals,5,1,23,107.589699918
AT,non_metalic_minerals,5,1,24,107.589699918
AT,non_metalic_minerals,5,2,1,107.306632182
AT,non_metalic_minerals,5,2,2,107.306632182
AT,non_metalic_minerals,5,2,3,107.306632182
AT,non_metalic_minerals,5,2,4,107.306632182
AT,non_metalic_minerals,5,2,5,107.306632182
AT,non_metalic_minerals,5,2,6,107.306632182
AT,non_metalic_minerals,5,2,7,109.161480262
AT,non_metalic_minerals,5,2,8,110.327229854
AT,non_metalic_minerals,5,2,9,111.881562644
AT,non_metalic_minerals,5,2,10,111.881562644
AT,non_metalic_minerals,5,2,11,111.881562644
AT,non_metalic_minerals,5,2,12,111.881562644
AT,non_metalic_minerals,5,2,13,111.881562644
AT,non_metalic_minerals,5,2,14,111.881562644
AT,non_metalic_minerals,5,2,15,110.327229854
AT,non_metalic_minerals,5,2,16,109.161480262
AT,non_metalic_minerals,5,2,17,107.99573067
AT,non_metalic_minerals,5,2,18,107.99573067
AT,non_metalic_minerals,5,2,19,107.99573067
AT,non_metalic_minerals,5,2,20,107.99573067
AT,non_metalic_minerals,5,2,21,107.99573067
AT,non_metalic_minerals,5,2,22,107.99573067
AT,non_metalic_minerals,5,2,23,107.306632182
AT,non_metalic_minerals,5,2,24,107.306632182
AT,non_metalic_minerals,6,0,1,112.430057819
AT,non_metalic_minerals,6,0,2,112.430057819
AT,non_metalic_minerals,6,0,3,112.430057819
AT,non_metalic_minerals,6,0,4,112.430057819
AT,non_metalic_minerals,6,0,5,112.430057819
AT,non_metalic_minerals,6,0,6,112.430057819
AT,non_metalic_minerals,6,0,7,114.373466839
AT,non_metalic_minerals,6,0,8,115.594875911
AT,non_metalic_minerals,6,0,9,117.223421341
AT,non_metalic_minerals,6,0,10,117.223421341
AT,non_metalic_minerals,6,0,11,117.223421341
AT,non_metalic_minerals,6,0,12,117.223421341
AT,non_metalic_minerals,6,0,13,117.223421341
AT,non_metalic_minerals,6,0,14,117.223421341
AT,non_metalic_minerals,6,0,15,115.594875911
AT,non_metalic_minerals,6,0,16,114.373466839
AT,non_metalic_minerals,6,0,17,113.152057766
AT,non_metalic_minerals,6,0,18,113.152057766
AT,non_metalic_minerals,6,0,19,113.152057766
AT,non_metalic_minerals,6,0,20,113.152057766
AT,non_metalic_minerals,6,0,21,113.152057766
AT,non_metalic_minerals,6,0,22,113.152057766
AT,non_metalic_minerals,6,0,23,112.430057819
AT,non_metalic_minerals,6,0,24,112.430057819
AT,non_metalic_minerals,6,1,1,108.655622224
AT,non_metalic_minerals,6,1,2,108.655622224
AT,non_metalic_minerals,6,1,3,108.655622224
AT,non_metalic_minerals,6,1,4,108.655622224
AT,non_metalic_minerals,6,1,5,108.655622224
AT,non_metalic_minerals,6,1,6,108.655622224
AT,non_metalic_minerals,6,1,7,110.533788262
AT,non_metalic_minerals,6,1,8,111.71419290899999
AT,non_metalic_minerals,6,1,9,113.28806577200001
AT,non_metalic_minerals,6,1,10,113.28806577200001
AT,non_metalic_minerals,6,1,11,113.28806577200001
AT,non_metalic_minerals,6,1,12,113.28806577200001
AT,non_metalic_minerals,6,1,13,113.28806577200001
AT,non_metalic_minerals,6,1,14,113.28806577200001
AT,non_metalic_minerals,6,1,15,111.71419290899999
AT,non_metalic_minerals,6,1,16,110.533788262
AT,non_metalic_minerals,6,1,17,109.353383615
AT,non_metalic_minerals,6,1,18,109.353383615
AT,non_metalic_minerals,6,1,19,109.353383615
AT,non_metalic_minerals,6,1,20,109.353383615
AT,non_metalic_minerals,6,1,21,109.353383615
AT,non_metalic_minerals,6,1,22,109.353383615
AT,non_metalic_minerals,6,1,23,108.655622224
AT,non_metalic_minerals,6,1,24,108.655622224
AT,non_metalic_minerals,6,2,1,108.369750054
AT,non_metalic_minerals,6,2,2,108.369750054
AT,non_metalic_minerals,6,2,3,108.369750054
AT,non_metalic_minerals,6,2,4,108.369750054
AT,non_metalic_minerals,6,2,5,108.369750054
AT,non_metalic_minerals,6,2,6,108.369750054
AT,non_metalic_minerals,6,2,7,110.242974651
AT,non_metalic_minerals,6,2,8,111.420273662
AT,non_metalic_minerals,6,2,9,112.990005676
AT,non_metalic_minerals,6,2,10,112.990005676
AT,non_metalic_minerals,6,2,11,112.990005676
AT,non_metalic_minerals,6,2,12,112.990005676
AT,non_metalic_minerals,6,2,13,112.990005676
AT,non_metalic_minerals,6,2,14,112.990005676
AT,non_metalic_minerals,6,2,15,111.420273662
AT,non_metalic_minerals,6,2,16,110.242974651
AT,non_metalic_minerals,6,2,17,109.06567564000001
AT,non_metalic_minerals,6,2,18,109.06567564000001
AT,non_metalic_minerals,6,2,19,109.06567564000001
AT,non_metalic_minerals,6,2,20,109.06567564000001
AT,non_metalic_minerals,6,2,21,109.06567564000001
AT,non_metalic_minerals,6,2,22,109.06567564000001
AT,non_metalic_minerals,6,2,23,108.369750054
AT,non_metalic_minerals,6,2,24,108.369750054
AT,non_metalic_minerals,7,0,1,113.819821702
AT,non_metalic_minerals,7,0,2,113.819821702
AT,non_metalic_minerals,7,0,3,113.819821702
AT,non_metalic_minerals,7,0,4,113.819821702
AT,non_metalic_minerals,7,0,5,113.819821702
AT,non_metalic_minerals,7,0,6,113.819821702
AT,non_metalic_minerals,7,0,7,115.787253476
AT,non_metalic_minerals,7,0,8,117.023760559
AT,non_metalic_minerals,7,0,9,118.67243666899999
AT,non_metalic_minerals,7,0,10,118.67243666899999
AT,non_metalic_minerals,7,0,11,118.67243666899999
AT,non_metalic_minerals,7,0,12,118.67243666899999
AT,non_metalic_minerals,7,0,13,118.67243666899999
AT,non_metalic_minerals,7,0,14,118.67243666899999
AT,non_metalic_minerals,7,0,15,117.023760559
AT,non_metalic_minerals,7,0,16,115.787253476
AT,non_metalic_minerals,7,0,17,114.550746393
AT,non_metalic_minerals,7,0,18,114.550746393
AT,non_metalic_minerals,7,0,19,114.550746393
AT,non_metalic_minerals,7,0,20,114.550746393
AT,non_metalic_minerals,7,0,21,114.550746393
AT,non_metalic_minerals,7,0,22,114.550746393
AT,non_metalic_minerals,7,0,23,113.819821702
AT,non_metalic_minerals,7,0,24,113.819821702
AT,non_metalic_minerals,7,1,1,109.99872977300001
AT,non_metalic_minerals,7,1,2,109.99872977300001
AT,non_metalic_minerals,7,1,3,109.99872977300001
AT,non_metalic_minerals,7,1,4,109.99872977300001
AT,non_metalic_minerals,7,1,5,109.99872977300001
AT,non_metalic_minerals,7,1,6,109.99872977300001
AT,non_metalic_minerals,7,1,7,111.900112088
AT,non_metalic_minerals,7,1,8,113.095107884
AT,non_metalic_minerals,7,1,9,114.688435613
AT,non_metalic_minerals,7,1,10,114.688435613
AT,non_metalic_minerals,7,1,11,114.688435613
AT,non_metalic_minerals,7,1,12,114.688435613
AT,non_metalic_minerals,7,1,13,114.688435613
AT,non_metalic_minerals,7,1,14,114.688435613
AT,non_metalic_minerals,7,1,15,113.095107884
AT,non_metalic_minerals,7,1,16,111.900112088
AT,non_metalic_minerals,7,1,17,110.705116291
AT,non_metalic_minerals,7,1,18,110.705116291
AT,non_metalic_minerals,7,1,19,110.705116291
AT,non_metalic_minerals,7,1,20,110.705116291
AT,non_metalic_minerals,7,1,21,110.705116291
AT,non_metalic_minerals,7,1,22,110.705116291
AT,non_metalic_minerals,7,1,23,109.99872977300001
AT,non_metalic_minerals,7,1,24,109.99872977300001
AT,non_metalic_minerals,7,2,1,109.709323897
AT,non_metalic_minerals,7,2,2,109.709323897
AT,non_metalic_minerals,7,2,3,109.709323897
AT,non_metalic_minerals,7,2,4,109.709323897
AT,non_metalic_minerals,7,2,5,109.709323897
AT,non_metalic_minerals,7,2,6,109.709323897
AT,non_metalic_minerals,7,2,7,111.605703688
AT,non_metalic_minerals,7,2,8,112.797555459
AT,non_metalic_minerals,7,2,9,114.386691154
AT,non_metalic_minerals,7,2,10,114.386691154
AT,non_metalic_minerals,7,2,11,114.386691154
AT,non_metalic_minerals,7,2,12,114.386691154
AT,non_metalic_minerals,7,2,13,114.386691154
AT,non_metalic_minerals,7,2,14,114.386691154
AT,non_metalic_minerals,7,2,15,112.797555459
AT,non_metalic_minerals,7,2,16,111.605703688
AT,non_metalic_minerals,7,2,17,110.413851917
AT,non_metalic_minerals,7,2,18,110.413851917
AT,non_metalic_minerals,7,2,19,110.413851917
AT,non_metalic_minerals,7,2,20,110.413851917
AT,non_metalic_minerals,7,2,21,110.413851917
AT,non_metalic_minerals,7,2,22,110.413851917
AT,non_metalic_minerals,7,2,23,109.709323897
AT,non_metalic_minerals,7,2,24,109.709323897
AT,non_metalic_minerals,8,0,1,112.128275682
AT,non_metalic_minerals,8,0,2,112.128275682
AT,non_metalic_minerals,8,0,3,112.128275682
AT,non_metalic_minerals,8,0,4,112.128275682
AT,non_metalic_minerals,8,0,5,112.128275682
AT,non_metalic_minerals,8,0,6,112.128275682
AT,non_metalic_minerals,8,0,7,114.066468249
AT,non_metalic_minerals,8,0,8,115.284598843
AT,non_metalic_minerals,8,0,9,116.90877297
AT,non_metalic_minerals,8,0,10,116.90877297
AT,non_metalic_minerals,8,0,11,116.90877297
AT,non_metalic_minerals,8,0,12,116.90877297
AT,non_metalic_minerals,8,0,13,116.90877297
AT,non_metalic_minerals,8,0,14,116.90877297
AT,non_metalic_minerals,8,0,15,115.284598843
AT,non_metalic_minerals,8,0,16,114.066468249
AT,non_metalic_minerals,8,0,17,112.848337654
AT,non_metalic_minerals,8,0,18,112.848337654
AT,non_metalic_minerals,8,0,19,112.848337654
AT,non_metalic_minerals,8,0,20,112.848337654
AT,non_metalic_minerals,8,0,21,112.848337654
AT,non_metalic_minerals,8,0,22,112.848337654
AT,non_metalic_minerals,8,0,23,112.128275682
AT,non_metalic_minerals,8,0,24,112.128275682
AT,non_metalic_minerals,8,1,1,108.363971339
AT,non_metalic_minerals,8,1,2,108.363971339
AT,non_metalic_minerals,8,1,3,108.363971339
AT,non_metalic_minerals,8,1,4,108.363971339
AT,non_metalic_minerals,8,1,5,108.363971339
AT,non_metalic_minerals,8,1,6,108.363971339
AT,non_metalic_minerals,8,1,7,110.23709604700001
AT,non_metalic_minerals,8,1,8,111.41433228
AT,non_metalic_minerals,8,1,9,112.98398059
AT,non_metalic_minerals,8,1,10,112.98398059
AT,non_metalic_minerals,8,1,11,112.98398059
AT,non_metalic_minerals,8,1,12,112.98398059
AT,non_metalic_minerals,8,1,13,112.98398059
AT,non_metalic_minerals,8,1,14,112.98398059
AT,non_metalic_minerals,8,1,15,111.41433228
AT,non_metalic_minerals,8,1,16,110.23709604700001
AT,non_metalic_minerals,8,1,17,109.059859815
AT,non_metalic_minerals,8,1,18,109.059859815
AT,non_metalic_minerals,8,1,19,109.059859815
AT,non_metalic_minerals,8,1,20,109.059859815
AT,non_metalic_minerals,8,1,21,109.059859815
